N,DEAL_ID,ON_OFF_BALANCE,DEAL_TYPE,PROD_TYPE,PAY_RECIEVE,CCY,NOTIONAL,MATURITY_DATE,INTEREST_TYPE,FIXING_DATE,INT_CHANGE_FREQ,INT_CHAGE_TERM,INT_PRE,NPV_DELTA_ILS,NETED,NETED_ID,Portfolio,NETTING_COUNTER,CONTRACT_MAT_DATE,validity date
6419,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",2/7/2026,F,,0,0,0.0281,"-17,972,410.30",1,2.47E+28,CY_BONDTRA,1,,
6420,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",2/7/2026,V,2/10/2018,Q,1,0.0234,"18,095,672.25",1,2.47E+28,CY_BONDTRA,1,,
6421,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",2/7/2026,F,,0,0,0.0281,"-17,972,410.30",1,2.47E+28,CY_BONDTRA,1,,
6422,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",2/7/2026,V,2/10/2018,Q,1,0.0234,"18,095,672.25",1,2.47E+28,CY_BONDTRA,1,,
6423,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",2/7/2026,V,2/10/2018,Q,1,0.0234,"-18,095,672.25",1,2.47E+28,DROOM     ,1,,
6424,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",2/7/2026,F,,0,0,0.0281,"17,976,908.02",1,2.47E+28,DROOM     ,1,,
6425,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",2/7/2026,V,2/10/2018,Q,1,0.0234,"-18,095,672.25",1,2.47E+28,DROOM     ,1,,
6426,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",2/7/2026,F,,0,0,0.0281,"17,976,908.02",1,2.47E+28,DROOM     ,1,,
6427,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",26/07/2027,V,25/10/2018,Q,1,0.0234,"-18,069,584.16",1,2.47E+28,DROOM     ,1,,
6428,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",26/07/2027,F,,0,0,0.0286,"17,990,118.08",1,2.47E+28,DROOM     ,1,,
6429,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",26/07/2027,V,25/10/2018,Q,1,0.0234,"-10,841,750.52",1,2.35E+28,DROOM     ,1,,
6430,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",26/07/2027,F,,0,0,0.0286,"10,793,643.85",1,2.47E+28,DROOM     ,1,,
6431,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",26/07/2027,F,,0,0,0.0286,"-17,985,136.56",1,2.47E+28,CY_BONDTRA,1,,
6432,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",26/07/2027,V,25/10/2018,Q,1,0.0234,"18,069,584.16",1,2.47E+28,CY_BONDTRA,1,,
6433,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",26/07/2027,F,,0,0,0.0286,"-10,790,654.95",1,2.47E+28,CY_BONDTRA,1,,
6434,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",26/07/2027,V,25/10/2018,Q,1,0.0234,"10,841,750.52",0,,CY_BONDTRA,,,
6435,2.47E+28,Offbalance,FXOUT,FWDP      ,-1,ILS,"-1,031,100.00",4/9/2018,,,,0,0,"-1,031,091.52",0,,SALES_I   ,,,
6436,2.47E+28,Offbalance,FXOUT,FWDP      ,1,USD,"300,000.00",4/9/2018,,,,0,0,"1,081,028.56",1,2.55E+28,SALES_I   ,1,,
6437,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-100,000,000.00",4/9/2018,,,,0,0,"-360,342,858.51",0,,DROOM     ,,,
6438,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"344,400,000.00",4/9/2018,,,,0,0,"344,397,167.92",0,,DROOM     ,,,
6439,2.47E+28,Offbalance,FXOUT,FWDP      ,-1,ILS,"-51,304,500.00",19/12/2018,,,,0,0,"-51,287,896.59",0,,SALES_I   ,,,
6440,2.47E+28,Offbalance,FXOUT,FWDP      ,1,USD,"15,000,000.00",19/12/2018,,,,0,0,"53,682,402.43",0,,SALES_I   ,,,
6441,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-200,000.00",2/10/2018,,,,0,0,"-719,529.09",0,,SALES_I   ,,,
6442,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"688,900.00",2/10/2018,,,,0,0,"688,841.45",0,,SALES_I   ,,,
6443,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-200,000.00",4/10/2018,,,,0,0,"-719,442.27",0,,SALES_I   ,,,
6444,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"688,800.00",4/10/2018,,,,0,0,"688,737.64",0,,SALES_I   ,,,
6445,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-200,000.00",9/10/2018,,,,0,0,"-719,222.64",1,2.49E+28,SALES_I   ,1,,
6446,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"688,600.00",9/10/2018,,,,0,0,"688,528.11",0,,SALES_I   ,,,
6447,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-200,000.00",11/10/2018,,,,0,0,"-719,133.76",0,,SALES_I   ,,,
6448,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"688,500.00",11/10/2018,,,,0,0,"688,424.29",0,,SALES_I   ,,,
6449,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",22/12/2025,V,21/09/2018,Q,1,0.0233,"-10,864,334.40",1,2.36E+28,DROOM     ,1,,
6450,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",22/12/2025,F,,0,0,0.0282,"10,810,701.73",1,2.47E+28,DROOM     ,1,,
6451,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",22/12/2025,F,,0,0,0.0282,"-10,807,786.35",1,2.47E+28,CY_BONDTRA,1,,
6452,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",22/12/2025,V,21/09/2018,Q,1,0.0233,"10,864,334.40",1,2.48E+28,CY_BONDTRA,1,,
6453,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-12,000,000.00",1/3/2028,F,,0,0,0.029,"-43,777,116.00",1,2.48E+28,CY_BONDTRA,1,,
6454,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"12,000,000.00",1/3/2028,V,4/9/2018,Q,1,0.023,"43,503,626.96",1,2.51E+28,CY_BONDTRA,1,,
6455,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-17,500,000.00",1/3/2021,V,4/9/2018,Q,1,0.023,"-63,442,789.33",0,,CY_BONDTRA,,,
6456,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"17,500,000.00",1/3/2021,F,,0,0,0.0264,"63,573,433.86",0,,CY_BONDTRA,,,
6457,2.47E+28,Offbalance,FXOP,CALLS     ,-1,USD,"-10,000,000.00",28/02/2019,,,,0,0,"-88,549,451.08",1,2.51E+28,I_OPT_HEDG,1,,
6458,2.47E+28,Offbalance,FXOP,CALLS     ,1,ILS,"35,000,000.00",28/02/2019,,,,0,0,"85,994,195.00",1,2.51E+28,I_OPT_HEDG,1,,
6459,2.47E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-10,000,000.00",28/02/2019,,,,0,0,"-3,994,565.48",1,2.50E+28,I_OPT_HEDG,1,,
6460,2.47E+28,Offbalance,FXOP,PUTP      ,1,ILS,"33,000,000.00",28/02/2019,,,,0,0,"3,657,621.00",1,2.50E+28,I_OPT_HEDG,1,,
6461,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-104,000,000.00",2/3/2020,V,3/6/2019,Q,1,0.0268,"-740,138,662.12",0,,ILS_GEN   ,,,
6462,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"104,000,000.00",2/3/2020,F,,0,0,0.0273,"739,450,961.18",0,,ILS_GEN   ,,,
6463,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-7,850,834.15",4/2/2019,,,,0,0,"-33,066,928.36",1,2.45E+28,SALES_I   ,1,,
6464,2.47E+28,Offbalance,FXOUT,FWDS      ,1,USD,"9,875,564.28",4/2/2019,,,,0,0,"35,220,094.79",0,,SALES_I   ,,,
6465,2.47E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-175,000,000.00",5/3/2020,V,5/9/2018,Q,1,0.001,"-175,042,190.36",0,,ILS_FRA_NE,,,
6466,2.47E+28,Offbalance,IRSWP,IRS       ,1,ILS,"175,000,000.00",5/3/2020,F,,0,0,0.0029,"174,987,853.67",0,,ILS_FRA_NE,,,
6467,2.47E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-72,000,000.00",6/3/2023,F,,0,0,0.0094,"-71,637,564.34",1,2.46E+28,ILS_FRA_NE,1,,
6468,2.47E+28,Offbalance,IRSWP,IRS       ,1,ILS,"72,000,000.00",6/3/2023,V,5/9/2018,Q,1,0.001,"72,017,358.32",0,,ILS_FRA_NE,,,
6469,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-4,800,000.00",2/3/2048,F,,0,0,0.0298,"-17,554,586.18",0,,CY_BONDTRA,,,
6470,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"4,800,000.00",2/3/2048,V,4/9/2018,Q,1,0.0232,"17,399,059.02",0,,CY_BONDTRA,,,
6471,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-11,300,000.00",2/3/2028,V,4/9/2018,Q,1,0.0232,"-40,960,284.78",0,,CY_BONDTRA,,,
6472,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"11,300,000.00",2/3/2028,F,,0,0,0.0291,"41,248,569.60",1,2.48E+28,CY_BONDTRA,1,,
6473,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-171,567.07",20/09/2018,,,,0,0,"-617,678.53",0,,SALES_I   ,,,
6474,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"591,975.00",20/09/2018,,,,0,0,"591,944.17",0,,SALES_I   ,,,
6475,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-91,621.90",22/10/2018,,,,0,0,"-329,213.33",0,,SALES_I   ,,,
6476,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"315,500.00",22/10/2018,,,,0,0,"315,455.62",0,,SALES_I   ,,,
6477,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-120,458.45",20/11/2018,,,,0,0,"-431,983.51",0,,SALES_I   ,,,
6478,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"414,100.00",20/11/2018,,,,0,0,"414,007.80",0,,SALES_I   ,,,
6479,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-180,053.63",20/12/2018,,,,0,0,"-644,334.87",0,,SALES_I   ,,,
6480,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"617,800.00",20/12/2018,,,,0,0,"617,597.56",0,,SALES_I   ,,,
6481,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-176,477.03",22/01/2019,,,,0,0,"-630,009.44",0,,SALES_I   ,,,
6482,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"604,275.00",22/01/2019,,,,0,0,"603,989.66",0,,SALES_I   ,,,
6483,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-107,220.19",20/02/2019,,,,0,0,"-381,911.74",0,,SALES_I   ,,,
6484,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"366,425.00",20/02/2019,,,,0,0,"366,197.73",0,,SALES_I   ,,,
6485,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-149,607.28",20/03/2019,,,,0,0,"-531,729.11",0,,SALES_I   ,,,
6486,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"510,475.00",20/03/2019,,,,0,0,"510,067.52",0,,SALES_I   ,,,
6487,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-146,825.63",22/04/2019,,,,0,0,"-520,475.95",0,,SALES_I   ,,,
6488,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"500,000.00",22/04/2019,,,,0,0,"499,475.64",0,,SALES_I   ,,,
6489,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-144,895.56",20/05/2019,,,,0,0,"-512,455.50",0,,SALES_I   ,,,
6490,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"492,500.00",20/05/2019,,,,0,0,"491,866.46",0,,SALES_I   ,,,
6491,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-143,712.05",20/06/2019,,,,0,0,"-506,941.16",0,,SALES_I   ,,,
6492,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"487,500.00",20/06/2019,,,,0,0,"486,724.55",0,,SALES_I   ,,,
6493,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-158,424.18",22/07/2019,,,,0,0,"-557,284.39",0,,SALES_I   ,,,
6494,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"536,250.00",22/07/2019,,,,0,0,"535,206.92",0,,SALES_I   ,,,
6495,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-102,104.24",20/08/2019,,,,0,0,"-358,237.92",0,,SALES_I   ,,,
6496,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"345,000.00",20/08/2019,,,,0,0,"344,208.25",0,,SALES_I   ,,,
6497,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-73,398.58",20/09/2019,,,,0,0,"-256,864.25",0,,SALES_I   ,,,
6498,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"247,500.00",20/09/2019,,,,0,0,"246,824.36",0,,SALES_I   ,,,
6499,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-73,551.26",22/10/2019,,,,0,0,"-256,763.59",0,,SALES_I   ,,,
6500,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"247,500.00",22/10/2019,,,,0,0,"246,698.40",0,,SALES_I   ,,,
6501,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-72,927.52",20/11/2019,,,,0,0,"-254,016.26",0,,SALES_I   ,,,
6502,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"245,000.00",20/11/2019,,,,0,0,"244,084.38",0,,SALES_I   ,,,
6503,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-71,567.02",20/12/2019,,,,0,0,"-248,699.57",0,,SALES_I   ,,,
6504,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"240,000.00",20/12/2019,,,,0,0,"238,970.40",0,,SALES_I   ,,,
6505,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-57,132.19",21/01/2020,,,,0,0,"-198,046.22",0,,SALES_I   ,,,
6506,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"191,250.00",21/01/2020,,,,0,0,"190,308.82",0,,SALES_I   ,,,
6507,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-7,479.43",20/02/2020,,,,0,0,"-25,866.88",0,,SALES_I   ,,,
6508,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"25,000.00",20/02/2020,,,,0,0,"24,861.20",0,,SALES_I   ,,,
6509,2.47E+28,Offbalance,FXOUT,SWFP      ,-1,ILS,"-172,220,000.00",4/9/2018,,,,0,0,"-172,218,583.80",0,,FWD_ILS   ,,,
6510,2.47E+28,Offbalance,FXOUT,SWFP      ,1,USD,"50,000,000.00",4/9/2018,,,,0,0,"180,171,429.25",0,,FWD_ILS   ,,,
6511,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",22/12/2025,V,21/09/2018,Q,1,0.0233,"-18,107,224.01",1,2.47E+28,DROOM     ,1,,
6512,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",22/12/2025,F,,0,0,0.0284,"18,047,840.54",1,2.47E+28,DROOM     ,1,,
6513,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",22/12/2025,F,,0,0,0.0284,"-18,043,588.90",1,2.47E+28,CY_BONDTRA,1,,
6514,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",22/12/2025,V,21/09/2018,Q,1,0.0233,"18,107,224.01",1,2.47E+28,CY_BONDTRA,1,,
6515,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-52,000,000.00",4/3/2020,V,4/6/2019,Q,1,0.0269,"-369,986,225.00",0,,CY_BONDTRA,,,
6516,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"52,000,000.00",4/3/2020,F,,0,0,0.0277,"369,712,849.13",0,,CY_BONDTRA,,,
6517,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-1,000,000.00",20/02/2019,,,,0,0,"-4,211,900.00",1,2.46E+28,SALES_I   ,1,,
6518,2.47E+28,Offbalance,FXOUT,FWDS      ,1,USD,"1,256,300.00",20/02/2019,,,,0,0,"4,474,863.39",0,,SALES_I   ,,,
6519,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-10,000,000.00",2/3/2028,V,4/9/2018,Q,1,0.0232,"-36,248,039.64",0,,INT_OPTS  ,,,
6520,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"10,000,000.00",2/3/2028,F,,0,0,0.028,"36,156,216.13",1,2.47E+28,INT_OPTS  ,1,,
6521,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-150,000.00",20/12/2018,,,,0,0,"-536,785.81",1,2.45E+28,SALES_I   ,1,,
6522,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"511,050.00",20/12/2018,,,,0,0,"510,882.54",0,,SALES_I   ,,,
6523,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-10,000,000.00",6/3/2028,F,,0,0,0.0285,"-36,304,857.92",1,2.46E+28,CY_BONDTRA,1,,
6524,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"10,000,000.00",6/3/2028,V,5/9/2018,Q,1,0.0232,"36,245,783.21",0,,CY_BONDTRA,,,
6525,2.47E+28,Offbalance,FXOP,PUTP      ,-1,USD,"-500,000.00",28/02/2019,,,,0,0,"-3,413,180.81",0,,I_OPT_HEDG,,,
6526,2.47E+28,Offbalance,FXOP,PUTP      ,1,ILS,"1,790,000.00",28/02/2019,,,,0,0,"3,390,451.53",0,,I_OPT_HEDG,,,
6527,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-250,000.00",15/10/2018,,,,0,0,"-898,692.86",0,,SALES_I   ,,,
6528,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"852,750.00",15/10/2018,,,,0,0,"852,646.72",0,,SALES_I   ,,,
6529,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-250,000.00",18/10/2018,,,,0,0,"-898,522.68",0,,SALES_I   ,,,
6530,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"852,600.00",18/10/2018,,,,0,0,"852,489.60",0,,SALES_I   ,,,
6531,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-250,000.00",22/10/2018,,,,0,0,"-898,293.25",0,,SALES_I   ,,,
6532,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"852,375.00",22/10/2018,,,,0,0,"852,255.09",0,,SALES_I   ,,,
6533,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-250,000.00",25/10/2018,,,,0,0,"-898,119.25",0,,SALES_I   ,,,
6534,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"852,250.00",25/10/2018,,,,0,0,"852,122.94",0,,SALES_I   ,,,
6535,2.47E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-60,000,000.00",6/3/2023,F,,0,0,0.0087,"-59,498,114.82",0,,ILS_FRA_NE,,,
6536,2.47E+28,Offbalance,IRSWP,IRS       ,1,ILS,"60,000,000.00",6/3/2023,V,6/9/2018,Q,1,0.001,"60,014,300.76",0,,ILS_FRA_NE,,,
6537,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-1,000,000.00",6/3/2019,,,,0,0,"-3,558,023.56",1,2.52E+28,SALES_I   ,1,,
6538,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"3,379,500.00",6/3/2019,,,,0,0,"3,377,124.42",0,,SALES_I   ,,,
6539,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",6/3/2028,V,6/9/2018,Q,1,0.0231,"-18,121,728.99",0,,CY_BONDTRA,,,
6540,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",6/3/2028,F,,0,0,0.028,"18,076,899.74",1,2.47E+28,CY_BONDTRA,1,,
6541,2.47E+28,Offbalance,FXOUT,FWDP      ,-1,ILS,"-140,682.30",7/3/2019,,,,0,0,"-140,582.48",0,,SALES_I   ,,,
6542,2.47E+28,Offbalance,FXOUT,FWDP      ,1,EUR,"33,000.00",7/3/2019,,,,0,0,"138,992.70",0,,SALES_I   ,,,
6543,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-180,000.00",28/09/2018,,,,0,0,"-758,142.00",0,,SALES_I   ,,,
6544,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"766,530.00",28/09/2018,,,,0,0,"766,473.27",0,,SALES_I   ,,,
6545,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,USD,"-200,000.00",13/09/2018,,,,0,0,"-720,330.40",0,,SALES_I   ,,,
6546,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"683,300.00",13/09/2018,,,,0,0,"683,277.52",0,,SALES_I   ,,,
6547,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-4,000,000.00",25/10/2027,V,23/10/2018,Q,1,0.0235,"-14,457,966.99",1,2.08E+28,DROOM     ,1,,
6548,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"4,000,000.00",25/10/2027,F,,0,0,0.0284,"14,466,155.25",1,2.47E+28,DROOM     ,1,,
6549,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-4,000,000.00",25/10/2027,F,,0,0,0.0284,"-14,463,148.50",1,2.47E+28,CY_BONDTRA,1,,
6550,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"4,000,000.00",25/10/2027,V,23/10/2018,Q,1,0.0235,"14,457,966.99",1,2.34E+28,CY_BONDTRA,1,,
6551,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",11/1/2027,F,,0,0,0.0282,"-17,966,410.90",1,2.46E+28,CY_BONDTRA,1,,
6552,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",11/1/2027,V,10/10/2018,Q,1,0.0233,"18,086,578.89",1,2.50E+28,CY_BONDTRA,1,,
6553,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,-1,31/12/2018,,,,0,0,-4.21,0,,SALES_I   ,,,
6554,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,4.27,31/12/2018,,,,0,0,4.27,0,,SALES_I   ,,,
6555,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,-1,28/06/2019,,,,0,0,-4.21,0,,SALES_I   ,,,
6556,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,4.27,28/06/2019,,,,0,0,4.26,0,,SALES_I   ,,,
6557,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-52,000,000.00",9/3/2020,V,7/6/2019,Q,1,0.0269,"-369,899,112.57",0,,CY_BONDTRA,,,
6558,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"52,000,000.00",9/3/2020,F,,0,0,0.0273,"369,553,805.83",0,,CY_BONDTRA,,,
6559,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-3,000,000.00",6/9/2018,,,,0,0,"-10,809,122.57",0,,SALES_I   ,,,
6560,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"10,295,100.00",6/9/2018,,,,0,0,"10,294,958.90",0,,SALES_I   ,,,
6561,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-3,000,000.00",6/9/2018,,,,0,0,"-10,809,122.57",0,,SALES_I   ,,,
6562,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"10,295,100.00",6/9/2018,,,,0,0,"10,294,958.90",0,,SALES_I   ,,,
6563,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-2,000,000.00",6/9/2018,,,,0,0,"-7,206,081.70",0,,SALES_I   ,,,
6564,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"6,863,400.00",6/9/2018,,,,0,0,"6,863,305.94",0,,SALES_I   ,,,
6565,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-1,000,000.00",6/9/2018,,,,0,0,"-3,603,040.87",0,,SALES_I   ,,,
6566,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"3,431,700.00",6/9/2018,,,,0,0,"3,431,652.97",0,,SALES_I   ,,,
6567,2.47E+28,Offbalance,FXOUT,SWFS      ,-1,USD,"-1,000,000.00",6/9/2018,,,,0,0,"-3,603,040.87",0,,SALES_I   ,,,
6568,2.47E+28,Offbalance,FXOUT,SWFS      ,1,ILS,"3,431,700.00",6/9/2018,,,,0,0,"3,431,652.97",0,,SALES_I   ,,,
6569,2.47E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-3,000,000.00",27/09/2018,,,,0,0,"-12,635,700.00",1,2.46E+28,SALES_I   ,1,,
6570,2.47E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"12,941,700.00",27/09/2018,,,,0,0,"12,940,777.73",0,,SALES_I   ,,,
6571,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",7/2/2028,V,6/11/2018,Q,1,0.0234,"-18,055,480.66",1,2.44E+28,DROOM     ,1,,
6572,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",7/2/2028,F,,0,0,0.0291,"18,022,959.10",1,2.50E+28,DROOM     ,1,,
6573,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-4,000,000.00",9/1/2025,F,,0,0,0.0281,"-14,400,993.77",1,2.47E+28,CY_BONDTRA,1,,
6574,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"4,000,000.00",9/1/2025,V,9/10/2018,Q,1,0.0234,"14,470,420.29",0,,CY_BONDTRA,,,
6575,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",7/2/2028,F,,0,0,0.029,"-18,017,742.78",1,2.47E+28,CY_BONDTRA,1,,
6576,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",7/2/2028,V,6/11/2018,Q,1,0.0234,"18,055,480.66",1,2.52E+28,CY_BONDTRA,1,,
6577,2.47E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-2,000,000.00",9/1/2025,F,,0,0,0.0281,"-7,200,496.87",1,2.47E+28,CY_BONDTRA,1,,
6578,2.47E+28,Offbalance,IRSWP,IRS       ,1,USD,"2,000,000.00",9/1/2025,V,9/10/2018,Q,1,0.0234,"7,235,210.16",0,,CY_BONDTRA,,,
